TelCon,Content code,start,end,duration,content,topic
F16,p,337.696,338.533,0.837,cF,clothing
F16,pp,338.533,339.055,0.522,cF rM,clothing
F16,p,339.055,341.068,2.013,rM,clothing
F16,s,341.068,341.748,0.68,silence,clothing
F16,pp,341.748,342.067,0.319,cF rM,clothing
F16,p,342.067,344.439,2.372,rM,clothing
F16,s,344.439,345.214,0.775,silence,clothing
F16,p,345.214,345.948,0.734,cF,clothing
F16,pp,345.948,346.766,0.818,cF rM,clothing
F16,p,346.766,350.611,3.845,rM,clothing
F16,s,350.611,350.796,0.185,silence,clothing
F16,p,350.796,352.366,1.57,cF,clothing
F16,s,352.366,352.741,0.375,silence,clothing
F16,p,352.741,353.746,1.005,rM,clothing
F16,pp,353.746,354.488,0.742,cF rM,clothing
F16,p,354.488,356.203,1.715,cF,clothing
F16,s,356.203,357.589,1.386,silence,clothing
F16,p,357.589,358.11,0.521,rM,clothing
F16,s,358.11,358.406,0.296,silence,clothing
F16,p,358.406,358.628,0.222,cF,clothing
F16,s,358.628,359.526,0.898,silence,clothing
F16,p,359.526,359.832,0.306,rM,clothing
F16,s,359.832,360.546,0.714,silence,clothing
F16,p,360.546,361.125,0.579,rM,canvas
F16,s,361.125,361.575,0.45,silence,canvas
F16,f,361.575,361.936,0.361,filler_cF,canvas
F16,p,361.936,365.663,3.727,cF,canvas
F16,s,365.663,366.413,0.75,silence,canvas
F16,p,366.413,370.513,4.1,rM,canvas
F16,s,370.513,371.013,0.5,silence,canvas
F16,p,371.013,372.631,1.618,cF,canvas
F16,s,372.631,372.94,0.309,silence,canvas
F16,p,372.94,376.385,3.445,rM,canvas
F16,s,376.385,376.655,0.27,silence,canvas
F16,p,376.655,378.025,1.37,cF,canvas
F16,pp,378.025,379.663,1.638,cF rM,canvas
F16,p,379.663,382.526,2.863,cF,canvas
F16,s,382.526,383.95,1.424,silence,canvas
F16,f,383.95,384.653,0.703,filler_rM,canvas
F16,s,384.653,386.55,1.897,silence,canvas
F16,p,386.55,393.831,7.281,cF,canvas
F16,pp,393.831,394.108,0.277,cF rM,canvas
F16,p,394.108,395.126,1.018,rM,canvas
F16,pbc,395.126,395.439,0.313,bc_cF rM,canvas
F16,p,395.439,396.368,0.929,rM,canvas
F16,s,396.368,397.264,0.896,silence,canvas
F16,p,397.264,397.544,0.28,cF,canvas
F16,pf,397.544,398.231,0.687,cF filler_rM,canvas
F16,p,398.231,398.637,0.406,cF,canvas
F16,s,398.637,398.937,0.3,silence,canvas
F16,p,398.937,400.16,1.223,rM,canvas
F16,s,400.16,401.592,1.432,silence,canvas
F16,p,401.592,404.482,2.89,rM,canvas
F16,p,404.482,404.879,0.397,cF,canvas
F16,s,404.879,406.14,1.261,silence,canvas
F16,p,406.14,406.215,0.075,rM,canvas
F16,pp,406.215,406.807,0.592,cF rM,canvas
F16,p,406.807,408.262,1.455,cF,canvas
F16,s,408.262,409.222,0.96,silence,canvas
F16,p,409.222,409.567,0.345,rM,canvas
F16,s,409.567,410.156,0.589,silence,canvas
F16,p,410.156,411.067,0.911,rM,canvas
F16,s,411.067,411.468,0.401,silence,canvas
F16,p,411.468,411.898,0.43,cF,canvas
F16,s,411.898,412.369,0.471,silence,canvas
F16,p,412.369,418.629,6.26,rM,canvas
F16,s,418.629,419.118,0.489,silence,canvas
F16,p,419.118,419.394,0.276,cF,canvas
F16,s,419.394,420.026,0.632,silence,canvas
F16,p,420.026,421.264,1.238,rM,canvas
F16,s,421.264,421.895,0.631,silence,canvas
F16,p,421.895,423.308,1.413,cF,canvas
F16,s,423.308,423.545,0.237,silence,canvas
F16,p,423.545,425.888,2.343,rM,canvas
F16,s,425.888,426.191,0.303,silence,canvas
F16,p,426.191,429.328,3.137,cF,canvas
F16,s,429.328,429.792,0.464,silence,canvas
F16,p,429.792,430.392,0.6,rM,canvas
F16,pp,430.392,430.811,0.419,cF rM,canvas
F16,p,430.811,433.686,2.875,cF,canvas
F16,pl,433.686,434.08,0.394,laughter_cF rM,canvas
F16,s,434.08,435.246,1.166,silence,canvas
F16,f,435.246,435.8,0.554,filler_cF,airmap
F16,p,435.8,437.624,1.824,cF,airmap
F16,s,437.624,438.639,1.015,silence,airmap
F16,f,438.639,438.682,0.043,filler_cF,airmap
F16,pf,438.682,439.134,0.452,filler_cF rM,airmap
F16,p,439.134,439.551,0.417,rM,airmap
F16,s,439.551,440.273,0.722,silence,airmap
F16,f,440.273,440.557,0.284,filler_cF,airmap
F16,p,440.557,442.343,1.786,cF,airmap
F16,l,442.343,443.77,1.427,laughter_cF,airmap
F16,p,443.77,444.721,0.951,cF,airmap
F16,pp,444.721,445.112,0.391,cF rM,airmap
F16,p,445.112,446.892,1.78,cF,airmap
F16,pp,446.892,447.311,0.419,cF rM,airmap
F16,p,447.311,447.79,0.479,rM,airmap
F16,s,447.79,447.992,0.202,silence,airmap
F16,p,447.992,449.818,1.826,cF,airmap
F16,pp,449.818,450.704,0.886,cF rM,airmap
F16,p,450.704,450.827,0.123,rM,airmap
F16,s,450.827,452.62,1.793,silence,airmap
F16,p,452.62,452.923,0.303,cF,airmap
F16,pp,452.923,454.094,1.171,cF rM,airmap
F16,p,454.094,454.898,0.804,rM,airmap
F16,s,454.898,455.943,1.045,silence,airmap
F16,p,455.943,456.694,0.751,cF,airmap
F16,s,456.694,456.9,0.206,silence,airmap
F16,p,456.9,461.743,4.843,rM,airmap
F16,s,461.743,462.515,0.772,silence,airmap
F16,p,462.515,463.763,1.248,rM,airmap
F16,s,463.763,464.532,0.769,silence,airmap
F16,f,464.532,465.168,0.636,filler_cF,airmap
F16,p,465.168,466.161,0.993,cF,airmap
F16,pp,466.161,466.49,0.329,cF rM,airmap
F16,p,466.49,466.896,0.406,rM,airmap
F16,s,466.896,467.577,0.681,silence,airmap
F16,p,467.577,467.905,0.328,cF,airmap
F16,pp,467.905,468.549,0.644,cF rM,airmap
F16,p,468.549,469.405,0.856,rM,airmap
F16,s,469.405,469.607,0.202,silence,airmap
F16,p,469.607,472.401,2.794,cF,airmap
F16,s,472.401,474.272,1.871,silence,airmap
F16,p,474.272,474.341,0.069,rM,airmap
F16,ff,474.341,474.911,0.57,filler_cF filler_rM,airmap
F16,s,474.911,475.786,0.875,silence,airmap
F16,p,475.786,485.086,9.3,rM,airmap
F16,pbc,485.086,485.48,0.394,bc_cF rM,airmap
F16,p,485.48,491.675,6.195,rM,airmap
F16,s,491.675,492.349,0.674,silence,airmap
F16,p,492.349,500.229,7.88,cF,airmap
F16,pbc,500.229,500.62,0.391,bc_rM cF,airmap
F16,p,500.62,502.963,2.343,cF,airmap
F16,p,502.963,503.324,0.361,rM,airmap
F16,p,503.324,503.475,0.151,cF,airmap
F16,f,503.475,504.081,0.606,filler_cF,airmap
F16,p,504.081,514.962,10.881,cF,airmap
F16,pl,514.962,515.446,0.484,cF laughter_rM,airmap
F16,p,515.446,519.162,3.716,cF,airmap
F16,pp,519.162,519.263,0.101,cF rM,airmap
F16,p,519.263,520.639,1.376,rM,airmap
F16,f,520.639,521.062,0.423,filler_rM,airmap
F16,p,521.062,522.807,1.745,rM,airmap
F16,f,522.807,523.223,0.416,filler_rM,airmap
F16,p,523.223,526.297,3.074,rM,airmap
F16,p,526.297,528.177,1.88,cF,airmap
F16,pp,528.177,528.968,0.791,cF rM,airmap
F16,p,528.968,533.096,4.128,cF,airmap
F16,s,533.096,535,1.904,silence,airmap
F16,p,535,536.826,1.826,rM,airmap
F16,s,536.826,537.703,0.877,silence,airmap
F16,f,537.703,538.327,0.624,filler_cF,airmap
F16,s,538.327,539.382,1.055,silence,airmap
F16,p,539.382,539.647,0.265,cF,airmap
F16,pf,539.647,539.995,0.348,cF filler_rM,airmap
F16,f,539.995,540.132,0.137,filler_rM,airmap
F16,s,540.132,540.646,0.514,silence,airmap
F16,p,540.646,543.78,3.134,rM,airmap
F16,s,543.78,545.078,1.298,silence,airmap
F16,p,545.078,545.247,0.169,cF,airmap
F16,pp,545.247,545.393,0.146,cF rM,airmap
F16,p,545.393,546.09,0.697,rM,airmap
F16,s,546.09,546.923,0.833,silence,airmap
F16,p,546.923,549.162,2.239,cF,airmap
F16,s,549.162,549.821,0.659,silence,airmap
F16,p,549.821,550.218,0.397,rM,airmap
F16,s,550.218,550.911,0.693,silence,airmap
F16,p,550.911,552.425,1.514,rM,airmap
F16,s,552.425,553.069,0.644,silence,airmap
F16,p,553.069,554.843,1.774,cF,airmap
F16,s,554.843,556.852,2.009,silence,airmap
F16,p,556.852,557.524,0.672,cF,airmap
F16,pp,557.524,558.133,0.609,cF rM,airmap
F16,p,558.133,558.595,0.462,rM,airmap
F16,s,558.595,559.278,0.683,silence,airmap
F16,l,559.278,559.626,0.348,laughter_cF,airmap
F16,s,559.626,560.329,0.703,silence,airmap
F16,p,560.329,560.515,0.186,cF,airmap
F16,pf,560.515,560.77,0.255,cF filler_rM,airmap
F16,f,560.77,561.273,0.503,filler_rM,airmap
F16,s,561.273,565.497,4.224,silence,airmap
F16,p,565.497,567.065,1.568,rM,airmap
F16,s,567.065,567.393,0.328,silence,airmap
F16,p,567.393,568.445,1.052,cF,airmap
F16,s,568.445,569.173,0.728,silence,airmap
F16,f,569.173,569.755,0.582,filler_cF,airmap
F16,p,569.755,570.543,0.788,rM,airmap
F16,s,570.543,570.839,0.296,silence,airmap
F16,p,570.839,573.704,2.865,cF,airmap
F16,s,573.704,575.174,1.47,silence,airmap
F16,p,575.174,575.584,0.41,rM,airmap
F16,s,575.584,576.813,1.229,silence,airmap
F16,p,576.813,579.435,2.622,rM,airmap
F16,p,579.435,579.608,0.173,cF,airmap
F16,pp,579.608,579.768,0.16,cF rM,airmap
F16,p,579.768,583.032,3.264,rM,airmap
F16,s,583.032,583.415,0.383,silence,airmap
F16,p,583.415,586.443,3.028,cF,airmap
F16,s,586.443,587.216,0.773,silence,airmap
F16,l,587.216,587.667,0.451,laughter_rM,airmap
F16,p,587.667,590.549,2.882,rM,airmap
F16,pp,590.549,591.135,0.586,cF rM,airmap
F16,p,591.135,592.094,0.959,cF,airmap
F16,s,592.094,593.118,1.024,silence,airmap
F16,p,593.118,594.112,0.994,rM,airmap
F16,s,594.112,594.2,0.088,silence,airmap
F16,p,594.2,594.656,0.456,cF,airmap
F16,s,594.656,595.323,0.667,silence,airmap
F16,p,595.323,595.647,0.324,rM,airmap
F16,s,595.647,596.355,0.708,silence,airmap
F16,f,596.355,596.498,0.143,filler_cF,whisky
F16,pf,596.498,596.869,0.371,filler_cF rM,whisky
F16,p,596.869,597.582,0.713,rM,whisky
F16,s,597.582,598.015,0.433,silence,whisky
F16,p,598.015,599.47,1.455,cF,whisky
F16,s,599.47,600.156,0.686,silence,whisky
F16,p,600.156,601.103,0.947,rM,whisky
F16,s,601.103,601.955,0.852,silence,whisky
F16,p,601.955,603.488,1.533,cF,whisky
F16,s,603.488,604.086,0.598,silence,whisky
F16,p,604.086,607.501,3.415,rM,whisky
F16,pp,607.501,607.818,0.317,cF rM,whisky
F16,p,607.818,609.455,1.637,rM,whisky
F16,pp,609.455,610.493,1.038,cF rM,whisky
F16,p,610.493,611.064,0.571,rM,whisky
F16,p,611.064,611.535,0.471,cF,whisky
F16,f,611.535,612.026,0.491,filler_cF,whisky
F16,p,612.026,616.629,4.603,cF,whisky
F16,s,616.629,617.27,0.641,silence,whisky
F16,p,617.27,618.74,1.47,rM,whisky
F16,pp,618.74,619.794,1.054,cF rM,whisky
F16,p,619.794,621.291,1.497,rM,whisky
F16,p,621.291,621.75,0.459,cF,whisky
F16,s,621.75,622.489,0.739,silence,whisky
F16,p,622.489,622.765,0.276,cF,whisky
F16,pp,622.765,623.433,0.668,cF rM,whisky
F16,p,623.433,624.096,0.663,cF,whisky
F16,f,624.096,624.611,0.515,filler_cF,compass
F16,p,624.611,627.579,2.968,cF,compass
F16,s,627.579,627.924,0.345,silence,compass
F16,p,627.924,629.446,1.522,rM,compass
F16,s,629.446,629.507,0.061,silence,compass
F16,p,629.507,630.069,0.562,cF,compass
F16,s,630.069,630.955,0.886,silence,compass
F16,p,630.955,635.55,4.595,rM,compass
F16,pbc,635.55,635.841,0.291,bc_cF rM,compass
F16,p,635.841,638.839,2.998,rM,compass
F16,pbc,638.839,639.216,0.377,bc_cF rM,compass
F16,p,639.216,639.898,0.682,rM,compass
F16,s,639.898,640.129,0.231,silence,compass
F16,p,640.129,640.588,0.459,cF,compass
F16,p,640.588,641.86,1.272,rM,compass
F16,s,641.86,642.461,0.601,silence,compass
F16,f,642.461,642.872,0.411,filler_cF,chocolate
F16,p,642.872,645.589,2.717,cF,chocolate
F16,pp,645.589,646.182,0.593,cF rM,chocolate
F16,p,646.182,650.191,4.009,cF,chocolate
F16,pp,650.191,650.991,0.8,cF rM,chocolate
F16,p,650.991,651.118,0.127,rM,chocolate
F16,s,651.118,651.633,0.515,silence,chocolate
F16,p,651.633,652.02,0.387,rM,chocolate
F16,s,652.02,653.026,1.006,silence,chocolate
F16,p,653.026,654.078,1.052,cF,chocolate
F16,s,654.078,655.278,1.2,silence,chocolate
F16,p,655.278,656.291,1.013,rM,chocolate
F16,s,656.291,656.834,0.543,silence,chocolate
F16,p,656.834,657.196,0.362,cF,chocolate
F16,s,657.196,657.677,0.481,silence,chocolate
F16,p,657.677,660.362,2.685,rM,chocolate
F16,s,660.362,660.659,0.297,silence,chocolate
F16,p,660.659,661.953,1.294,cF,chocolate
F16,s,661.953,663.259,1.306,silence,chocolate
F16,p,663.259,663.506,0.247,rM,chocolate
F16,s,663.506,663.931,0.425,silence,chocolate
F16,p,663.931,664.048,0.117,rM,chocolate
F16,pp,664.048,664.142,0.094,cF rM,chocolate
F16,p,664.142,664.79,0.648,rM,chocolate
F16,s,664.79,665.151,0.361,silence,chocolate
F16,p,665.151,665.46,0.309,cF,chocolate
F16,s,665.46,666.039,0.579,silence,chocolate
F16,p,666.039,666.576,0.537,cF,other
F16,pp,666.576,666.969,0.393,cF rM,other
F16,p,666.969,667.822,0.853,rM,other
F16,l,667.822,668.095,0.273,laughter_rM,other
F16,ll,668.095,668.418,0.323,laughter_cF laughter_rM,other
F16,l,668.418,670.161,1.743,laughter_cF,other
F16,p,670.161,675.247,5.086,cF,other
F16,s,675.247,676.023,0.776,silence,other
F16,p,676.023,676.292,0.269,rM,other
F16,s,676.292,676.554,0.262,silence,other
F16,p,676.554,676.929,0.375,cF,other
F16,s,676.929,677.292,0.363,silence,other
F16,p,677.292,678.832,1.54,cF,other
F16,l,678.832,679.565,0.733,laughter_cF,other
F16,p,679.565,681.389,1.824,rM,other
F16,l,681.389,681.947,0.558,laughter_rM,other
F16,s,681.947,682.424,0.477,silence,other
F16,p,682.424,683.923,1.499,cF,other
F16,s,683.923,684.534,0.611,silence,other
F16,p,684.534,685.03,0.496,rM,other
F16,pp,685.03,685.076,0.046,cF rM,other
F16,p,685.076,686.062,0.986,cF,other
F16,s,686.062,686.361,0.299,silence,other
F16,p,686.361,686.71,0.349,rM,other
F16,end,686.71,690.372,3.662,end,end
F17,s,0,2.831,2.831,silence,other
F17,p,2.831,3.053,0.222,rF,other
F17,s,3.053,3.864,0.811,silence,other
F17,p,3.864,4.574,0.71,cM,other
F17,p,4.574,4.979,0.405,rF,other
F17,s,4.979,5.55,0.571,silence,other
F17,p,5.55,9.47,3.92,cM,steel_wool
F17,s,9.47,10.503,1.033,silence,steel_wool
F17,f,10.503,10.844,0.341,filler_cM,steel_wool
F17,p,10.844,12.498,1.654,cM,steel_wool
F17,s,12.498,12.88,0.382,silence,steel_wool
F17,p,12.88,13.201,0.321,rF,steel_wool
F17,s,13.201,14.174,0.973,silence,steel_wool
F17,f,14.174,14.667,0.493,filler_cM,steel_wool
F17,p,14.667,17,2.333,cM,steel_wool
F17,s,17,17.247,0.247,silence,steel_wool
F17,p,17.247,18.726,1.479,rF,steel_wool
F17,s,18.726,19.833,1.107,silence,steel_wool
F17,p,19.833,20.23,0.397,cM,steel_wool
F17,s,20.23,22.417,2.187,silence,steel_wool
F17,p,22.417,23.332,0.915,cM,steel_wool
F17,s,23.332,23.962,0.63,silence,steel_wool
F17,p,23.962,24.324,0.362,rF,steel_wool
F17,s,24.324,25.155,0.831,silence,steel_wool
F17,f,25.155,25.735,0.58,filler_cM,axe
F17,p,25.735,27.658,1.923,cM,axe
F17,s,27.658,28.653,0.995,silence,axe
F17,p,28.653,30.276,1.623,rF,axe
F17,s,30.276,31.122,0.846,silence,axe
F17,p,31.122,31.67,0.548,cM,axe
F17,s,31.67,32.13,0.46,silence,axe
F17,p,32.13,32.344,0.214,rF,axe
F17,pf,32.344,32.89,0.546,filler_cM rF,axe
F17,s,32.89,33.466,0.576,silence,axe
F17,p,33.466,49.08,15.614,cM,axe
F17,f,49.08,49.529,0.449,filler_cM,axe
F17,p,49.529,66.055,16.526,cM,axe
F17,s,66.055,67.584,1.529,silence,axe
F17,f,67.584,68.235,0.651,filler_rF,axe
F17,p,68.235,72.826,4.591,rF,axe
F17,f,72.826,73.533,0.707,filler_rF,axe
F17,s,73.533,75.545,2.012,silence,axe
F17,p,75.545,81.105,5.56,cM,axe
F17,f,81.105,81.501,0.396,filler_cM,axe
F17,p,81.501,84.881,3.38,cM,axe
F17,s,84.881,85.834,0.953,silence,axe
F17,p,85.834,87.679,1.845,rF,axe
F17,s,87.679,88.349,0.67,silence,axe
F17,p,88.349,90.958,2.609,cM,axe
F17,f,90.958,91.54,0.582,filler_cM,axe
F17,p,91.54,93.798,2.258,cM,axe
F17,f,93.798,94.494,0.696,filler_cM,axe
F17,p,94.494,104.915,10.421,cM,axe
F17,s,104.915,106.08,1.165,silence,axe
F17,p,106.08,107.333,1.253,rF,axe
F17,pp,107.333,107.667,0.334,cM rF,axe
F17,p,107.667,108.268,0.601,rF,axe
F17,s,108.268,109.186,0.918,silence,axe
F17,p,109.186,109.909,0.723,cM,axe
F17,s,109.909,110.386,0.477,silence,axe
F17,p,110.386,110.668,0.282,rF,axe
F17,s,110.668,111.586,0.918,silence,axe
F17,p,111.586,111.833,0.247,cM,axe
F17,s,111.833,112.38,0.547,silence,axe
F17,p,112.38,114.691,2.311,cM,pistol
F17,f,114.691,114.975,0.284,filler_rF,pistol
F17,p,114.975,115.672,0.697,rF,pistol
F17,s,115.672,116.191,0.519,silence,pistol
F17,p,116.191,117.144,0.953,cM,pistol
F17,l,117.144,117.371,0.227,laughter_cM,pistol
F17,pp,117.371,117.738,0.367,cM rF,pistol
F17,p,117.738,118.36,0.622,cM,pistol
F17,s,118.36,119.084,0.724,silence,pistol
F17,p,119.084,120.16,1.076,cM,pistol
F17,s,120.16,120.546,0.386,silence,pistol
F17,l,120.546,121.344,0.798,laughter_rF,pistol
F17,s,121.344,121.519,0.175,silence,pistol
F17,f,121.519,122.008,0.489,filler_cM,butter
F17,p,122.008,123.174,1.166,cM,butter
F17,s,123.174,124.148,0.974,silence,butter
F17,p,124.148,124.786,0.638,rF,butter
F17,s,124.786,125.457,0.671,silence,butter
F17,pp,125.457,126.249,0.792,cM rF,butter
F17,p,126.249,128.202,1.953,rF,butter
F17,s,128.202,128.77,0.568,silence,butter
F17,p,128.77,136.76,7.99,cM,butter
F17,pp,136.76,139.195,2.435,cM rF,butter
F17,p,139.195,146.296,7.101,cM,butter
F17,pp,146.296,146.72,0.424,cM rF,butter
F17,s,146.72,147.726,1.006,silence,butter
F17,f,147.726,148.428,0.702,filler_cM,newspaper
F17,p,148.428,149.473,1.045,cM,newspaper
F17,s,149.473,149.861,0.388,silence,newspaper
F17,p,149.861,162.69,12.829,rF,newspaper
F17,s,162.69,164.19,1.5,silence,newspaper
F17,p,164.19,164.599,0.409,cM,newspaper
F17,pp,164.599,164.811,0.212,cM rF,newspaper
F17,p,164.811,167.264,2.453,cM,newspaper
F17,f,167.264,167.714,0.45,filler_cM,newspaper
F17,p,167.714,170.192,2.478,cM,newspaper
F17,p,170.192,170.756,0.564,rF,newspaper
F17,s,170.756,171.087,0.331,silence,newspaper
F17,f,171.087,171.238,0.151,filler_cM,newspaper
F17,pf,171.238,171.498,0.26,filler_cM rF,newspaper
F17,pp,171.498,172.203,0.705,cM rF,newspaper
F17,p,172.203,172.574,0.371,rF,newspaper
F17,s,172.574,173.28,0.706,silence,newspaper
F17,p,173.28,175.15,1.87,cM,newspaper
F17,s,175.15,175.397,0.247,silence,newspaper
F17,p,175.397,176.527,1.13,rF,newspaper
F17,s,176.527,177.074,0.547,silence,newspaper
F17,p,177.074,178.344,1.27,cM,newspaper
F17,s,178.344,178.662,0.318,silence,newspaper
F17,p,178.662,180.073,1.411,rF,newspaper
F17,s,180.073,180.444,0.371,silence,newspaper
F17,p,180.444,181.538,1.094,cM,newspaper
F17,s,181.538,182.861,1.323,silence,newspaper
F17,f,182.861,183.373,0.512,filler_cM,lighter
F17,p,183.373,185.367,1.994,cM,lighter
F17,s,185.367,186.567,1.2,silence,lighter
F17,p,186.567,187.202,0.635,rF,lighter
F17,s,187.202,188.018,0.816,silence,lighter
F17,f,188.018,188.239,0.221,filler_cM,lighter
F17,p,188.239,191.67,3.431,cM,lighter
F17,s,191.67,193.8,2.13,silence,lighter
F17,pp,193.8,194.723,0.923,cM rF,lighter
F17,p,194.723,195.917,1.194,rF,lighter
F17,s,195.917,196.693,0.776,silence,lighter
F17,p,196.693,197.135,0.442,cM,lighter
F17,s,197.135,198.14,1.005,silence,lighter
F17,p,198.14,207.365,9.225,cM,lighter
F17,s,207.365,207.965,0.6,silence,lighter
F17,p,207.965,208.406,0.441,rF,lighter
F17,s,208.406,209.412,1.006,silence,lighter
F17,p,209.412,211.653,2.241,cM,clothing
F17,s,211.653,212.339,0.686,silence,clothing
F17,f,212.339,212.959,0.62,filler_rF,clothing
F17,p,212.959,213.894,0.935,rF,clothing
F17,s,213.894,214.388,0.494,silence,clothing
F17,p,214.388,214.886,0.498,cM,clothing
F17,s,214.886,215.716,0.83,silence,clothing
F17,p,215.716,215.945,0.229,rF,clothing
F17,pp,215.945,216.602,0.657,cM rF,clothing
F17,p,216.602,217.939,1.337,rF,clothing
F17,s,217.939,219.02,1.081,silence,clothing
F17,p,219.02,220.383,1.363,rF,clothing
F17,s,220.383,221.821,1.438,silence,clothing
F17,p,221.821,223.109,1.288,cM,canvas
F17,s,223.109,223.552,0.443,silence,canvas
F17,p,223.552,223.838,0.286,rF,canvas
F17,f,223.838,224.107,0.269,filler_rF,canvas
F17,p,224.107,226.586,2.479,rF,canvas
F17,pbc,226.586,226.991,0.405,bc_cM rF,canvas
F17,p,226.991,230.018,3.027,rF,canvas
F17,p,230.018,230.311,0.293,cM,canvas
F17,pp,230.311,231.3,0.989,cM rF,canvas
F17,p,231.3,233.199,1.899,cM,canvas
F17,f,233.199,233.585,0.386,filler_cM,canvas
F17,p,233.585,237.801,4.216,cM,canvas
F17,bcf,237.801,238.383,0.582,bc_rF filler_cM,canvas
F17,p,238.383,242.888,4.505,cM,canvas
F17,s,242.888,243.947,1.059,silence,canvas
F17,p,243.947,244.723,0.776,rF,canvas
F17,s,244.723,244.971,0.248,silence,canvas
F17,pp,244.971,245.306,0.335,cM rF,canvas
F17,p,245.306,245.482,0.176,rF,canvas
F17,s,245.482,247.184,1.702,silence,canvas
F17,f,247.184,247.26,0.076,filler_cM,airmap
F17,p,247.26,250.232,2.972,cM,airmap
F17,s,250.232,251.114,0.882,silence,airmap
F17,p,251.114,251.645,0.531,rF,airmap
F17,s,251.645,252.703,1.058,silence,airmap
F17,pp,252.703,253.073,0.37,cM rF,airmap
F17,p,253.073,257.256,4.183,rF,airmap
F17,s,257.256,258.226,0.97,silence,airmap
F17,p,258.226,258.599,0.373,rF,airmap
F17,pp,258.599,258.817,0.218,cM rF,airmap
F17,p,258.817,263.58,4.763,cM,airmap
F17,f,263.58,264.132,0.552,filler_cM,airmap
F17,p,264.132,270.818,6.686,cM,airmap
F17,f,270.818,271.617,0.799,filler_cM,airmap
F17,p,271.617,273.789,2.172,rF,airmap
F17,s,273.789,274.565,0.776,silence,airmap
F17,p,274.565,274.777,0.212,rF,airmap
F17,pp,274.777,275.13,0.353,cM rF,airmap
F17,p,275.13,275.574,0.444,rF,airmap
F17,s,275.574,276.535,0.961,silence,airmap
F17,p,276.535,282.118,5.583,rF,airmap
F17,s,282.118,283.832,1.714,silence,airmap
F17,p,283.832,286.25,2.418,cM,airmap
F17,f,286.25,287.067,0.817,filler_cM,airmap
F17,p,287.067,291.629,4.562,cM,airmap
F17,pp,291.629,293.094,1.465,cM rF,airmap
F17,s,293.094,293.799,0.705,silence,airmap
F17,p,293.799,295.035,1.236,rF,airmap
F17,s,295.035,295.758,0.723,silence,airmap
F17,p,295.758,296.288,0.53,cM,airmap
F17,s,296.288,298.352,2.064,silence,airmap
F17,p,298.352,301.493,3.141,rF,airmap
F17,s,301.493,302.428,0.935,silence,airmap
F17,p,302.428,308.883,6.455,cM,airmap
F17,pp,308.883,309.451,0.568,cM rF,airmap
F17,p,309.451,311.186,1.735,cM,airmap
F17,l,311.186,312.473,1.287,laughter_cM,airmap
F17,p,312.473,312.543,0.07,cM,airmap
F17,pp,312.543,313.195,0.652,cM rF,airmap
F17,p,313.195,313.505,0.31,cM,airmap
F17,s,313.505,313.805,0.3,silence,airmap
F17,p,313.805,316.433,2.628,rF,airmap
F17,p,316.433,316.737,0.304,cM,airmap
F17,pp,316.737,316.921,0.184,cM rF,airmap
F17,p,316.921,321.92,4.999,rF,airmap
F17,s,321.92,322.838,0.918,silence,airmap
F17,p,322.838,323.509,0.671,cM,airmap
F17,pp,323.509,323.703,0.194,cM rF,airmap
F17,p,323.703,324.678,0.975,cM,airmap
F17,s,324.678,326.978,2.3,silence,airmap
F17,p,326.978,327.401,0.423,rF,airmap
F17,p,327.401,328.059,0.658,cM,whisky
F17,s,328.059,328.899,0.84,silence,whisky
F17,p,328.899,329.36,0.461,rF,whisky
F17,s,329.36,330.367,1.007,silence,whisky
F17,p,330.367,331.742,1.375,cM,whisky
F17,s,331.742,332.872,1.13,silence,whisky
F17,p,332.872,333.895,1.023,cM,compass
F17,s,333.895,334.031,0.136,silence,compass
F17,p,334.031,334.672,0.641,rF,compass
F17,s,334.672,335.095,0.423,silence,compass
F17,p,335.095,335.73,0.635,cM,compass
F17,l,335.73,336.98,1.25,laughter_cM,compass
F17,s,336.98,337.319,0.339,silence,compass
F17,p,337.319,338.748,1.429,cM,chocolate
F17,s,338.748,338.924,0.176,silence,chocolate
F17,p,338.924,339.542,0.618,rF,chocolate
F17,s,339.542,340.248,0.706,silence,chocolate
F17,p,340.248,340.477,0.229,cM,chocolate
F17,pp,340.477,340.777,0.3,cM rF,chocolate
F17,p,340.777,345.752,4.975,rF,chocolate
